physical_quantity,power,energy,voltage
2012-01-01 00:03:25,261.0,885.0,424.0
2012-01-01 00:03:26,200.0,595.0,944.0
2012-01-01 00:03:27,537.0,232.0,161.0
2012-01-01 00:03:28,750.0,585.0,221.0
2012-01-01 00:03:29,259.0,358.0,225.0
2012-01-01 00:03:30,264.0,68.0,8.0
2012-01-01 00:03:31,280.0,551.0,194.0
2012-01-01 00:03:32,792.0,306.0,888.0
2012-01-01 00:03:33,145.0,493.0,442.0
2012-01-01 00:03:34,970.0,854.0,186.0
2012-01-01 00:03:35,673.0,308.0,481.0
2012-01-01 00:03:36,814.0,407.0,572.0
2012-01-01 00:03:37,241.0,751.0,568.0
2012-01-01 00:03:38,705.0,332.0,403.0
2012-01-01 00:03:39,582.0,968.0,370.0
2012-01-01 00:03:40,673.0,53.0,576.0
2012-01-01 00:03:41,244.0,199.0,434.0
2012-01-01 00:03:42,372.0,808.0,384.0
2012-01-01 00:03:43,664.0,752.0,220.0
2012-01-01 00:03:44,563.0,848.0,247.0
2012-01-01 00:03:45,70.0,482.0,655.0
2012-01-01 00:03:46,788.0,897.0,729.0
2012-01-01 00:03:47,324.0,4.0,584.0
2012-01-01 00:03:48,494.0,948.0,239.0
2012-01-01 00:03:49,913.0,786.0,190.0
2012-01-01 00:03:50,5.0,318.0,922.0
2012-01-01 00:03:51,496.0,949.0,414.0
2012-01-01 00:03:52,959.0,916.0,13.0
2012-01-01 00:03:53,207.0,1.0,401.0
2012-01-01 00:03:54,529.0,34.0,973.0
2012-01-01 00:03:55,761.0,81.0,850.0
2012-01-01 00:03:56,792.0,482.0,390.0
2012-01-01 00:03:57,898.0,485.0,568.0
2012-01-01 00:03:58,459.0,821.0,527.0
2012-01-01 00:03:59,403.0,132.0,316.0
2012-01-01 00:04:00,926.0,791.0,234.0
2012-01-01 00:04:01,127.0,62.0,684.0
2012-01-01 00:04:02,427.0,343.0,124.0
2012-01-01 00:04:03,79.0,622.0,166.0
2012-01-01 00:04:04,795.0,379.0,634.0
2012-01-01 00:04:05,772.0,716.0,14.0
2012-01-01 00:04:06,104.0,560.0,771.0
2012-01-01 00:04:07,525.0,218.0,393.0
2012-01-01 00:04:08,598.0,892.0,356.0
2012-01-01 00:04:09,731.0,299.0,844.0
2012-01-01 00:04:10,163.0,895.0,442.0
2012-01-01 00:04:11,671.0,364.0,996.0
2012-01-01 00:04:12,64.0,703.0,515.0
2012-01-01 00:04:13,637.0,768.0,123.0
2012-01-01 00:04:14,209.0,76.0,728.0
2012-01-01 00:04:15,532.0,846.0,680.0
2012-01-01 00:04:16,296.0,9.0,116.0
2012-01-01 00:04:17,482.0,899.0,196.0
2012-01-01 00:04:18,683.0,186.0,677.0
2012-01-01 00:04:19,229.0,279.0,663.0
2012-01-01 00:04:20,231.0,786.0,851.0
2012-01-01 00:04:21,115.0,987.0,426.0
2012-01-01 00:04:22,586.0,890.0,598.0
2012-01-01 00:04:23,590.0,596.0,99.0
2012-01-01 00:04:24,638.0,908.0,543.0
2012-01-01 00:04:25,777.0,826.0,813.0
2012-01-01 00:04:26,612.0,890.0,799.0
2012-01-01 00:04:27,432.0,83.0,294.0
2012-01-01 00:04:28,494.0,178.0,655.0
2012-01-01 00:04:29,294.0,315.0,900.0
2012-01-01 00:04:30,848.0,739.0,703.0
2012-01-01 00:04:31,687.0,537.0,50.0
2012-01-01 00:04:32,323.0,613.0,621.0
2012-01-01 00:04:33,153.0,531.0,204.0
2012-01-01 00:04:34,70.0,151.0,578.0
2012-01-01 00:04:35,194.0,817.0,885.0
2012-01-01 00:04:36,501.0,15.0,222.0
2012-01-01 00:04:37,672.0,205.0,504.0
2012-01-01 00:04:38,689.0,371.0,600.0
2012-01-01 00:04:39,374.0,114.0,385.0
2012-01-01 00:04:40,570.0,296.0,972.0
2012-01-01 00:04:41,190.0,977.0,317.0
2012-01-01 00:04:42,83.0,129.0,774.0
2012-01-01 00:04:43,637.0,373.0,204.0
2012-01-01 00:04:44,647.0,258.0,909.0
2012-01-01 00:04:45,342.0,327.0,32.0
2012-01-01 00:04:46,247.0,666.0,778.0
2012-01-01 00:04:47,864.0,266.0,997.0
2012-01-01 00:04:48,874.0,785.0,603.0
2012-01-01 00:04:49,488.0,857.0,349.0
2012-01-01 00:04:50,364.0,73.0,681.0
2012-01-01 00:04:51,258.0,799.0,547.0
2012-01-01 00:04:52,905.0,212.0,882.0
2012-01-01 00:04:53,566.0,497.0,454.0
2012-01-01 00:04:54,628.0,24.0,445.0
2012-01-01 00:04:55,417.0,152.0,456.0
2012-01-01 00:04:56,519.0,52.0,482.0
2012-01-01 00:04:57,235.0,475.0,521.0
2012-01-01 00:04:58,589.0,348.0,128.0
2012-01-01 00:04:59,697.0,914.0,461.0
2012-01-01 00:05:00,787.0,485.0,815.0
2012-01-01 00:05:01,483.0,232.0,71.0
2012-01-01 00:05:02,765.0,825.0,293.0
2012-01-01 00:05:03,169.0,251.0,343.0
2012-01-01 00:05:04,6.0,964.0,717.0
2012-01-01 00:05:05,968.0,19.0,947.0
2012-01-01 00:05:06,537.0,88.0,499.0
2012-01-01 00:05:07,339.0,55.0,709.0
2012-01-01 00:05:08,766.0,454.0,227.0
2012-01-01 00:05:09,61.0,240.0,383.0
2012-01-01 00:05:10,445.0,803.0,787.0
2012-01-01 00:05:11,493.0,401.0,455.0
2012-01-01 00:05:12,538.0,900.0,350.0
2012-01-01 00:05:13,429.0,296.0,84.0
2012-01-01 00:05:14,563.0,386.0,313.0
2012-01-01 00:05:15,345.0,976.0,510.0
2012-01-01 00:05:16,762.0,477.0,726.0
2012-01-01 00:05:17,920.0,707.0,119.0
2012-01-01 00:05:18,424.0,202.0,957.0
2012-01-01 00:05:19,808.0,229.0,977.0
2012-01-01 00:05:20,288.0,739.0,37.0
2012-01-01 00:05:21,145.0,437.0,48.0
2012-01-01 00:05:22,316.0,527.0,213.0
2012-01-01 00:05:23,596.0,753.0,811.0
2012-01-01 00:05:24,542.0,94.0,666.0
2012-01-01 00:05:25,499.0,680.0,625.0
2012-01-01 00:05:26,996.0,770.0,606.0
2012-01-01 00:05:27,673.0,473.0,727.0
2012-01-01 00:05:28,137.0,56.0,924.0
2012-01-01 00:05:29,165.0,204.0,612.0
2012-01-01 00:05:30,998.0,882.0,773.0
2012-01-01 00:05:31,141.0,733.0,742.0
2012-01-01 00:05:32,752.0,899.0,940.0
2012-01-01 00:05:33,987.0,806.0,713.0
2012-01-01 00:05:34,53.0,153.0,225.0
2012-01-01 00:05:35,284.0,61.0,391.0
2012-01-01 00:05:36,678.0,401.0,712.0
2012-01-01 00:05:37,789.0,657.0,676.0
2012-01-01 00:05:38,366.0,160.0,943.0
2012-01-01 00:05:39,748.0,47.0,385.0
2012-01-01 00:05:40,248.0,25.0,144.0
2012-01-01 00:05:41,259.0,8.0,499.0
2012-01-01 00:05:42,265.0,240.0,324.0
2012-01-01 00:05:43,933.0,816.0,551.0
2012-01-01 00:05:44,176.0,469.0,488.0
2012-01-01 00:05:45,530.0,36.0,224.0
2012-01-01 00:05:46,816.0,241.0,389.0
2012-01-01 00:05:47,319.0,918.0,973.0
2012-01-01 00:05:48,542.0,564.0,32.0
2012-01-01 00:05:49,528.0,576.0,766.0
2012-01-01 00:05:50,971.0,578.0,172.0
2012-01-01 00:05:51,227.0,87.0,232.0
2012-01-01 00:05:52,751.0,717.0,36.0
2012-01-01 00:05:53,347.0,282.0,147.0
2012-01-01 00:05:54,462.0,937.0,920.0
2012-01-01 00:05:55,107.0,69.0,690.0
2012-01-01 00:05:56,109.0,461.0,166.0
2012-01-01 00:05:57,376.0,361.0,29.0
2012-01-01 00:05:58,558.0,686.0,49.0
2012-01-01 00:05:59,283.0,798.0,200.0
2012-01-01 00:06:00,251.0,815.0,705.0
2012-01-01 00:06:01,948.0,827.0,46.0
2012-01-01 00:06:02,172.0,128.0,193.0
2012-01-01 00:06:03,495.0,630.0,475.0
2012-01-01 00:06:04,355.0,534.0,915.0
2012-01-01 00:06:05,416.0,861.0,229.0
2012-01-01 00:06:06,600.0,47.0,399.0
2012-01-01 00:06:07,613.0,494.0,422.0
2012-01-01 00:06:08,134.0,317.0,683.0
2012-01-01 00:06:09,864.0,737.0,336.0
2012-01-01 00:06:10,944.0,103.0,515.0
2012-01-01 00:06:11,780.0,281.0,396.0
2012-01-01 00:06:12,863.0,426.0,907.0
2012-01-01 00:06:13,887.0,973.0,84.0
2012-01-01 00:06:14,288.0,322.0,774.0
2012-01-01 00:06:15,718.0,518.0,810.0
2012-01-01 00:06:16,687.0,729.0,665.0
2012-01-01 00:06:17,75.0,442.0,627.0
2012-01-01 00:06:18,695.0,679.0,364.0
2012-01-01 00:06:19,65.0,103.0,654.0
2012-01-01 00:06:20,43.0,734.0,954.0
2012-01-01 00:06:21,868.0,417.0,139.0
2012-01-01 00:06:22,133.0,634.0,487.0
2012-01-01 00:06:23,223.0,611.0,649.0
2012-01-01 00:06:24,79.0,892.0,408.0
2012-01-01 00:06:25,477.0,551.0,732.0
2012-01-01 00:06:26,943.0,342.0,998.0
2012-01-01 00:06:27,439.0,827.0,107.0
2012-01-01 00:06:28,902.0,112.0,174.0
2012-01-01 00:06:29,891.0,525.0,868.0
2012-01-01 00:06:30,129.0,702.0,804.0
2012-01-01 00:06:31,836.0,101.0,237.0
2012-01-01 00:06:32,277.0,837.0,812.0
2012-01-01 00:06:33,774.0,995.0,772.0
2012-01-01 00:06:34,665.0,603.0,558.0
2012-01-01 00:06:35,854.0,577.0,999.0
2012-01-01 00:06:36,241.0,660.0,376.0
2012-01-01 00:06:37,252.0,833.0,769.0
2012-01-01 00:06:38,273.0,230.0,730.0
2012-01-01 00:06:39,703.0,813.0,708.0
2012-01-01 00:06:40,776.0,653.0,579.0
2012-01-01 00:06:41,704.0,295.0,661.0
2012-01-01 00:06:42,14.0,920.0,831.0
2012-01-01 00:06:43,178.0,671.0,222.0
2012-01-01 00:06:44,425.0,214.0,656.0
2012-01-01 00:06:45,381.0,673.0,964.0
2012-01-01 00:06:46,46.0,681.0,349.0
2012-01-01 00:06:47,561.0,503.0,108.0
2012-01-01 00:06:48,180.0,989.0,13.0
2012-01-01 00:06:49,984.0,578.0,229.0
2012-01-01 00:06:50,531.0,444.0,150.0
2012-01-01 00:06:51,534.0,916.0,939.0
2012-01-01 00:06:52,388.0,563.0,200.0
2012-01-01 00:06:53,934.0,533.0,210.0
2012-01-01 00:06:54,580.0,707.0,660.0
2012-01-01 00:06:55,465.0,644.0,444.0
2012-01-01 00:06:56,230.0,505.0,588.0
2012-01-01 00:06:57,253.0,729.0,207.0
2012-01-01 00:06:58,635.0,522.0,66.0
2012-01-01 00:06:59,835.0,880.0,904.0
2012-01-01 00:07:00,349.0,50.0,315.0
2012-01-01 00:07:01,812.0,443.0,569.0
2012-01-01 00:07:02,75.0,693.0,766.0
2012-01-01 00:07:03,48.0,908.0,148.0
2012-01-01 00:07:04,746.0,233.0,788.0
2012-01-01 00:07:05,922.0,836.0,80.0
2012-01-01 00:07:06,310.0,596.0,448.0
2012-01-01 00:07:07,15.0,999.0,405.0
2012-01-01 00:07:08,342.0,147.0,383.0
2012-01-01 00:07:09,432.0,327.0,813.0
2012-01-01 00:07:10,816.0,360.0,613.0
2012-01-01 00:07:11,500.0,221.0,577.0
2012-01-01 00:07:12,573.0,375.0,120.0
2012-01-01 00:07:13,702.0,159.0,466.0
2012-01-01 00:07:14,268.0,169.0,983.0
2012-01-01 00:07:15,777.0,174.0,196.0
2012-01-01 00:07:16,218.0,443.0,444.0
2012-01-01 00:07:17,569.0,755.0,249.0
2012-01-01 00:07:18,536.0,582.0,379.0
2012-01-01 00:07:19,829.0,572.0,684.0
2012-01-01 00:07:20,26.0,819.0,186.0
2012-01-01 00:07:21,980.0,810.0,539.0
2012-01-01 00:07:22,788.0,161.0,84.0
2012-01-01 00:07:23,46.0,794.0,782.0
2012-01-01 00:07:24,516.0,319.0,272.0
2012-01-01 00:07:25,903.0,56.0,312.0
2012-01-01 00:07:26,559.0,750.0,343.0
2012-01-01 00:07:27,895.0,401.0,497.0
2012-01-01 00:07:28,297.0,964.0,821.0
2012-01-01 00:07:29,655.0,84.0,715.0
2012-01-01 00:07:30,912.0,939.0,288.0
2012-01-01 00:07:31,906.0,167.0,164.0
2012-01-01 00:07:32,487.0,586.0,539.0
2012-01-01 00:07:33,106.0,669.0,429.0
2012-01-01 00:07:34,845.0,626.0,938.0
2012-01-01 00:07:35,852.0,735.0,90.0
2012-01-01 00:07:36,252.0,865.0,775.0
2012-01-01 00:07:37,554.0,800.0,996.0
2012-01-01 00:07:38,566.0,825.0,532.0
2012-01-01 00:07:39,430.0,306.0,412.0
2012-01-01 00:07:40,15.0,323.0,344.0
2012-01-01 00:07:41,580.0,146.0,618.0
2012-01-01 00:07:42,678.0,837.0,541.0
2012-01-01 00:07:43,27.0,958.0,780.0
2012-01-01 00:07:44,750.0,66.0,575.0
2012-01-01 00:07:45,569.0,994.0,508.0
2012-01-01 00:07:46,835.0,777.0,434.0
2012-01-01 00:07:47,325.0,768.0,0.0
2012-01-01 00:07:48,902.0,591.0,215.0
2012-01-01 00:07:49,895.0,515.0,271.0
2012-01-01 00:07:50,710.0,369.0,536.0
2012-01-01 00:07:51,910.0,392.0,778.0
2012-01-01 00:07:52,198.0,52.0,550.0
2012-01-01 00:07:53,982.0,642.0,710.0
2012-01-01 00:07:54,514.0,907.0,514.0
2012-01-01 00:07:55,326.0,22.0,933.0
2012-01-01 00:07:56,462.0,214.0,889.0
2012-01-01 00:07:57,41.0,132.0,40.0
2012-01-01 00:07:58,368.0,436.0,573.0
2012-01-01 00:07:59,476.0,338.0,381.0
2012-01-01 00:08:00,407.0,982.0,539.0
2012-01-01 00:08:01,336.0,8.0,444.0
2012-01-01 00:08:02,436.0,656.0,64.0
2012-01-01 00:08:03,871.0,904.0,743.0
2012-01-01 00:08:04,453.0,270.0,622.0
2012-01-01 00:08:05,261.0,372.0,494.0
2012-01-01 00:08:06,913.0,373.0,983.0
2012-01-01 00:08:07,485.0,758.0,625.0
2012-01-01 00:08:08,113.0,221.0,722.0
2012-01-01 00:08:09,569.0,347.0,22.0
2012-01-01 00:08:10,471.0,26.0,505.0
2012-01-01 00:08:11,844.0,586.0,893.0
2012-01-01 00:08:12,14.0,413.0,389.0
2012-01-01 00:08:13,792.0,30.0,778.0
2012-01-01 00:08:14,835.0,974.0,879.0
2012-01-01 00:08:15,791.0,781.0,23.0
2012-01-01 00:08:16,854.0,68.0,622.0
2012-01-01 00:08:17,665.0,93.0,809.0
2012-01-01 00:08:18,613.0,623.0,559.0
2012-01-01 00:08:19,249.0,818.0,450.0
2012-01-01 00:08:20,627.0,401.0,85.0
2012-01-01 00:08:21,498.0,27.0,29.0
2012-01-01 00:08:22,1.0,456.0,448.0
2012-01-01 00:08:23,803.0,504.0,788.0
2012-01-01 00:08:24,61.0,949.0,27.0
2012-01-01 00:08:25,995.0,287.0,185.0
2012-01-01 00:08:26,581.0,124.0,150.0
2012-01-01 00:08:27,837.0,891.0,447.0
2012-01-01 00:08:28,469.0,670.0,18.0
2012-01-01 00:08:29,711.0,7.0,467.0
2012-01-01 00:08:30,254.0,319.0,727.0
2012-01-01 00:08:31,204.0,637.0,891.0
2012-01-01 00:08:32,552.0,884.0,178.0
2012-01-01 00:08:33,518.0,508.0,179.0
2012-01-01 00:08:34,71.0,730.0,746.0
2012-01-01 00:08:35,258.0,144.0,772.0
2012-01-01 00:08:36,997.0,955.0,494.0
2012-01-01 00:08:37,72.0,370.0,69.0
2012-01-01 00:08:38,135.0,939.0,921.0
2012-01-01 00:08:39,175.0,83.0,281.0
2012-01-01 00:08:40,57.0,373.0,962.0
2012-01-01 00:08:41,441.0,792.0,782.0
2012-01-01 00:08:42,778.0,607.0,735.0
2012-01-01 00:08:43,5.0,513.0,534.0
2012-01-01 00:08:44,604.0,518.0,445.0
2012-01-01 00:08:45,29.0,591.0,512.0
2012-01-01 00:08:46,204.0,931.0,256.0
2012-01-01 00:08:47,405.0,868.0,988.0
2012-01-01 00:08:48,573.0,591.0,242.0
2012-01-01 00:08:49,555.0,8.0,600.0
2012-01-01 00:08:50,549.0,21.0,680.0
2012-01-01 00:08:51,257.0,128.0,9.0
2012-01-01 00:08:52,610.0,599.0,177.0
2012-01-01 00:08:53,919.0,747.0,430.0
2012-01-01 00:08:54,685.0,713.0,101.0
2012-01-01 00:08:55,915.0,627.0,715.0
2012-01-01 00:08:56,187.0,534.0,790.0
2012-01-01 00:08:57,584.0,829.0,131.0
2012-01-01 00:08:58,732.0,154.0,988.0
2012-01-01 00:08:59,312.0,323.0,321.0
2012-01-01 00:09:00,509.0,710.0,312.0
2012-01-01 00:09:01,42.0,943.0,425.0
2012-01-01 00:09:02,737.0,523.0,90.0
2012-01-01 00:09:03,437.0,85.0,462.0
2012-01-01 00:09:04,874.0,585.0,290.0
2012-01-01 00:09:05,423.0,948.0,851.0
2012-01-01 00:09:06,287.0,211.0,388.0
2012-01-01 00:09:07,668.0,218.0,345.0
2012-01-01 00:09:08,10.0,28.0,635.0
2012-01-01 00:09:09,619.0,659.0,42.0
2012-01-01 00:09:10,581.0,135.0,172.0
2012-01-01 00:09:11,366.0,833.0,189.0
2012-01-01 00:09:12,694.0,602.0,421.0
2012-01-01 00:09:13,979.0,989.0,860.0
2012-01-01 00:09:14,193.0,526.0,800.0
2012-01-01 00:09:15,778.0,935.0,855.0
2012-01-01 00:09:16,168.0,590.0,900.0
2012-01-01 00:09:17,456.0,899.0,218.0
