physical_quantity,power,energy,voltage
2012-01-01 00:03:25,19.0,371.0,175.0
2012-01-01 00:03:26,598.0,648.0,45.0
2012-01-01 00:03:27,721.0,123.0,221.0
2012-01-01 00:03:28,281.0,271.0,817.0
2012-01-01 00:03:29,851.0,15.0,599.0
2012-01-01 00:03:30,377.0,911.0,112.0
2012-01-01 00:03:31,314.0,863.0,421.0
2012-01-01 00:03:32,445.0,250.0,976.0
2012-01-01 00:03:33,56.0,180.0,242.0
2012-01-01 00:03:34,880.0,547.0,41.0
2012-01-01 00:03:35,565.0,855.0,984.0
2012-01-01 00:03:36,462.0,51.0,276.0
2012-01-01 00:03:37,551.0,399.0,239.0
2012-01-01 00:03:38,82.0,19.0,121.0
2012-01-01 00:03:39,635.0,357.0,388.0
2012-01-01 00:03:40,654.0,295.0,585.0
2012-01-01 00:03:41,74.0,481.0,811.0
2012-01-01 00:03:42,824.0,369.0,967.0
2012-01-01 00:03:43,39.0,365.0,958.0
2012-01-01 00:03:44,279.0,353.0,39.0
2012-01-01 00:03:45,148.0,705.0,248.0
2012-01-01 00:03:46,914.0,141.0,971.0
2012-01-01 00:03:47,612.0,275.0,824.0
2012-01-01 00:03:48,403.0,628.0,798.0
2012-01-01 00:03:49,28.0,458.0,951.0
2012-01-01 00:03:50,819.0,586.0,465.0
2012-01-01 00:03:51,762.0,841.0,111.0
2012-01-01 00:03:52,529.0,392.0,381.0
2012-01-01 00:03:53,572.0,569.0,965.0
2012-01-01 00:03:54,843.0,768.0,585.0
2012-01-01 00:03:55,65.0,300.0,936.0
2012-01-01 00:03:56,711.0,280.0,157.0
2012-01-01 00:03:57,986.0,939.0,460.0
2012-01-01 00:03:58,415.0,645.0,882.0
2012-01-01 00:03:59,826.0,467.0,909.0
2012-01-01 00:04:00,918.0,588.0,637.0
2012-01-01 00:04:01,343.0,381.0,47.0
2012-01-01 00:04:02,187.0,302.0,137.0
2012-01-01 00:04:03,557.0,488.0,329.0
2012-01-01 00:04:04,519.0,337.0,689.0
2012-01-01 00:04:05,587.0,660.0,881.0
2012-01-01 00:04:06,240.0,409.0,394.0
2012-01-01 00:04:07,10.0,179.0,157.0
2012-01-01 00:04:08,173.0,640.0,691.0
2012-01-01 00:04:09,14.0,539.0,190.0
2012-01-01 00:04:10,755.0,997.0,57.0
2012-01-01 00:04:11,452.0,684.0,936.0
2012-01-01 00:04:12,233.0,327.0,805.0
2012-01-01 00:04:13,492.0,250.0,981.0
2012-01-01 00:04:14,549.0,435.0,45.0
2012-01-01 00:04:15,308.0,541.0,387.0
2012-01-01 00:04:16,641.0,318.0,596.0
2012-01-01 00:04:17,444.0,636.0,928.0
2012-01-01 00:04:18,461.0,632.0,975.0
2012-01-01 00:04:19,825.0,347.0,749.0
2012-01-01 00:04:20,424.0,264.0,97.0
2012-01-01 00:04:21,202.0,146.0,604.0
2012-01-01 00:04:22,375.0,625.0,43.0
2012-01-01 00:04:23,229.0,584.0,774.0
2012-01-01 00:04:24,286.0,834.0,135.0
2012-01-01 00:04:25,584.0,820.0,782.0
2012-01-01 00:04:26,7.0,247.0,720.0
2012-01-01 00:04:27,753.0,223.0,379.0
2012-01-01 00:04:28,86.0,960.0,509.0
2012-01-01 00:04:29,557.0,99.0,774.0
2012-01-01 00:04:30,845.0,521.0,84.0
2012-01-01 00:04:31,609.0,162.0,615.0
2012-01-01 00:04:32,47.0,446.0,700.0
2012-01-01 00:04:33,608.0,715.0,396.0
2012-01-01 00:04:34,606.0,308.0,206.0
2012-01-01 00:04:35,354.0,264.0,69.0
2012-01-01 00:04:36,996.0,194.0,499.0
2012-01-01 00:04:37,235.0,359.0,909.0
2012-01-01 00:04:38,752.0,525.0,982.0
2012-01-01 00:04:39,688.0,448.0,867.0
2012-01-01 00:04:40,753.0,736.0,727.0
2012-01-01 00:04:41,89.0,137.0,550.0
2012-01-01 00:04:42,440.0,529.0,377.0
2012-01-01 00:04:43,841.0,69.0,994.0
2012-01-01 00:04:44,324.0,456.0,194.0
2012-01-01 00:04:45,184.0,46.0,175.0
2012-01-01 00:04:46,956.0,391.0,457.0
2012-01-01 00:04:47,874.0,792.0,369.0
2012-01-01 00:04:48,355.0,322.0,487.0
2012-01-01 00:04:49,986.0,342.0,619.0
2012-01-01 00:04:50,222.0,609.0,116.0
2012-01-01 00:04:51,835.0,971.0,496.0
2012-01-01 00:04:52,890.0,302.0,484.0
2012-01-01 00:04:53,628.0,943.0,52.0
2012-01-01 00:04:54,786.0,956.0,208.0
2012-01-01 00:04:55,537.0,214.0,856.0
2012-01-01 00:04:56,553.0,645.0,250.0
2012-01-01 00:04:57,723.0,571.0,452.0
2012-01-01 00:04:58,988.0,674.0,611.0
2012-01-01 00:04:59,802.0,395.0,857.0
2012-01-01 00:05:00,636.0,494.0,214.0
2012-01-01 00:05:01,940.0,963.0,249.0
2012-01-01 00:05:02,245.0,391.0,282.0
2012-01-01 00:05:03,283.0,391.0,427.0
2012-01-01 00:05:04,949.0,781.0,936.0
2012-01-01 00:05:05,453.0,872.0,405.0
2012-01-01 00:05:06,920.0,839.0,230.0
2012-01-01 00:05:07,231.0,734.0,131.0
2012-01-01 00:05:08,374.0,465.0,290.0
2012-01-01 00:05:09,370.0,372.0,739.0
2012-01-01 00:05:10,464.0,362.0,118.0
2012-01-01 00:05:11,633.0,353.0,487.0
2012-01-01 00:05:12,915.0,943.0,989.0
2012-01-01 00:05:13,73.0,372.0,227.0
2012-01-01 00:05:14,179.0,805.0,878.0
2012-01-01 00:05:15,815.0,244.0,812.0
2012-01-01 00:05:16,607.0,373.0,337.0
2012-01-01 00:05:17,367.0,288.0,570.0
2012-01-01 00:05:18,526.0,235.0,427.0
2012-01-01 00:05:19,546.0,57.0,791.0
2012-01-01 00:05:20,158.0,762.0,31.0
2012-01-01 00:05:21,672.0,615.0,107.0
2012-01-01 00:05:22,634.0,490.0,361.0
2012-01-01 00:05:23,227.0,906.0,607.0
2012-01-01 00:05:24,764.0,762.0,46.0
2012-01-01 00:05:25,450.0,496.0,7.0
2012-01-01 00:05:26,160.0,230.0,338.0
2012-01-01 00:05:27,226.0,808.0,775.0
2012-01-01 00:05:28,635.0,25.0,914.0
2012-01-01 00:05:29,363.0,442.0,648.0
2012-01-01 00:05:30,357.0,866.0,518.0
2012-01-01 00:05:31,963.0,261.0,97.0
2012-01-01 00:05:32,504.0,316.0,242.0
2012-01-01 00:05:33,15.0,713.0,931.0
2012-01-01 00:05:34,525.0,120.0,390.0
2012-01-01 00:05:35,833.0,286.0,540.0
2012-01-01 00:05:36,442.0,848.0,463.0
2012-01-01 00:05:37,710.0,241.0,590.0
2012-01-01 00:05:38,411.0,827.0,509.0
2012-01-01 00:05:39,237.0,517.0,748.0
2012-01-01 00:05:40,133.0,282.0,692.0
2012-01-01 00:05:41,97.0,77.0,16.0
2012-01-01 00:05:42,841.0,368.0,317.0
2012-01-01 00:05:43,321.0,717.0,567.0
2012-01-01 00:05:44,276.0,866.0,347.0
2012-01-01 00:05:45,243.0,446.0,547.0
2012-01-01 00:05:46,680.0,172.0,766.0
2012-01-01 00:05:47,948.0,959.0,851.0
2012-01-01 00:05:48,646.0,917.0,108.0
2012-01-01 00:05:49,881.0,219.0,403.0
2012-01-01 00:05:50,31.0,402.0,795.0
2012-01-01 00:05:51,216.0,853.0,833.0
2012-01-01 00:05:52,724.0,709.0,992.0
2012-01-01 00:05:53,553.0,493.0,821.0
2012-01-01 00:05:54,834.0,575.0,535.0
2012-01-01 00:05:55,779.0,580.0,981.0
2012-01-01 00:05:56,339.0,992.0,451.0
2012-01-01 00:05:57,665.0,15.0,979.0
2012-01-01 00:05:58,739.0,146.0,542.0
2012-01-01 00:05:59,875.0,770.0,846.0
2012-01-01 00:06:00,752.0,503.0,54.0
2012-01-01 00:06:01,906.0,783.0,370.0
2012-01-01 00:06:02,430.0,550.0,106.0
2012-01-01 00:06:03,630.0,51.0,622.0
2012-01-01 00:06:04,384.0,159.0,376.0
2012-01-01 00:06:05,71.0,530.0,698.0
2012-01-01 00:06:06,345.0,936.0,980.0
2012-01-01 00:06:07,115.0,725.0,237.0
2012-01-01 00:06:08,10.0,710.0,709.0
2012-01-01 00:06:09,408.0,607.0,416.0
2012-01-01 00:06:10,350.0,655.0,931.0
2012-01-01 00:06:11,528.0,684.0,921.0
2012-01-01 00:06:12,918.0,227.0,940.0
2012-01-01 00:06:13,496.0,942.0,240.0
2012-01-01 00:06:14,695.0,778.0,371.0
2012-01-01 00:06:15,233.0,626.0,541.0
2012-01-01 00:06:16,792.0,865.0,363.0
2012-01-01 00:06:17,148.0,129.0,706.0
2012-01-01 00:06:18,260.0,172.0,833.0
2012-01-01 00:06:19,734.0,191.0,278.0
2012-01-01 00:06:20,461.0,401.0,458.0
2012-01-01 00:06:21,569.0,315.0,270.0
2012-01-01 00:06:22,84.0,452.0,834.0
2012-01-01 00:06:23,465.0,519.0,933.0
2012-01-01 00:06:24,921.0,735.0,575.0
2012-01-01 00:06:25,972.0,447.0,244.0
2012-01-01 00:06:26,626.0,638.0,841.0
2012-01-01 00:06:27,640.0,510.0,809.0
2012-01-01 00:06:28,138.0,324.0,508.0
2012-01-01 00:06:29,896.0,192.0,594.0
2012-01-01 00:06:30,433.0,324.0,509.0
2012-01-01 00:06:31,715.0,347.0,955.0
2012-01-01 00:06:32,932.0,150.0,516.0
2012-01-01 00:06:33,342.0,215.0,507.0
2012-01-01 00:06:34,336.0,643.0,912.0
2012-01-01 00:06:35,122.0,669.0,235.0
2012-01-01 00:06:36,53.0,371.0,88.0
2012-01-01 00:06:37,848.0,845.0,534.0
2012-01-01 00:06:38,279.0,272.0,442.0
2012-01-01 00:06:39,563.0,557.0,208.0
2012-01-01 00:06:40,117.0,845.0,698.0
2012-01-01 00:06:41,590.0,18.0,638.0
2012-01-01 00:06:42,324.0,272.0,352.0
2012-01-01 00:06:43,102.0,133.0,792.0
2012-01-01 00:06:44,174.0,756.0,912.0
2012-01-01 00:06:45,503.0,800.0,138.0
2012-01-01 00:06:46,672.0,27.0,105.0
2012-01-01 00:06:47,552.0,826.0,246.0
2012-01-01 00:06:48,132.0,596.0,285.0
2012-01-01 00:06:49,685.0,89.0,55.0
2012-01-01 00:06:50,770.0,112.0,468.0
2012-01-01 00:06:51,500.0,11.0,134.0
2012-01-01 00:06:52,793.0,683.0,567.0
2012-01-01 00:06:53,950.0,230.0,524.0
2012-01-01 00:06:54,510.0,461.0,920.0
2012-01-01 00:06:55,848.0,783.0,219.0
2012-01-01 00:06:56,615.0,936.0,81.0
2012-01-01 00:06:57,131.0,39.0,247.0
2012-01-01 00:06:58,50.0,976.0,182.0
2012-01-01 00:06:59,160.0,637.0,294.0
2012-01-01 00:07:00,151.0,338.0,318.0
2012-01-01 00:07:01,233.0,763.0,315.0
2012-01-01 00:07:02,365.0,639.0,353.0
2012-01-01 00:07:03,477.0,51.0,560.0
2012-01-01 00:07:04,478.0,577.0,808.0
2012-01-01 00:07:05,654.0,503.0,56.0
2012-01-01 00:07:06,109.0,816.0,698.0
2012-01-01 00:07:07,969.0,261.0,480.0
2012-01-01 00:07:08,191.0,918.0,425.0
2012-01-01 00:07:09,580.0,679.0,798.0
2012-01-01 00:07:10,397.0,709.0,96.0
2012-01-01 00:07:11,556.0,607.0,11.0
2012-01-01 00:07:12,166.0,492.0,661.0
2012-01-01 00:07:13,333.0,290.0,727.0
2012-01-01 00:07:14,98.0,974.0,780.0
2012-01-01 00:07:15,167.0,493.0,532.0
2012-01-01 00:07:16,953.0,962.0,711.0
2012-01-01 00:07:17,653.0,753.0,190.0
2012-01-01 00:07:18,235.0,234.0,905.0
2012-01-01 00:07:19,96.0,583.0,183.0
2012-01-01 00:07:20,771.0,566.0,114.0
2012-01-01 00:07:21,392.0,700.0,64.0
2012-01-01 00:07:22,60.0,951.0,214.0
2012-01-01 00:07:23,503.0,76.0,476.0
2012-01-01 00:07:24,308.0,43.0,311.0
2012-01-01 00:07:25,349.0,934.0,22.0
2012-01-01 00:07:26,660.0,358.0,588.0
2012-01-01 00:07:27,734.0,396.0,314.0
2012-01-01 00:07:28,765.0,793.0,880.0
2012-01-01 00:07:29,727.0,88.0,686.0
2012-01-01 00:07:30,249.0,643.0,84.0
2012-01-01 00:07:31,838.0,69.0,325.0
2012-01-01 00:07:32,170.0,422.0,926.0
2012-01-01 00:07:33,840.0,1.0,468.0
2012-01-01 00:07:34,518.0,512.0,646.0
2012-01-01 00:07:35,8.0,472.0,559.0
2012-01-01 00:07:36,822.0,716.0,94.0
2012-01-01 00:07:37,315.0,121.0,325.0
2012-01-01 00:07:38,493.0,589.0,441.0
2012-01-01 00:07:39,304.0,669.0,533.0
2012-01-01 00:07:40,243.0,259.0,92.0
2012-01-01 00:07:41,65.0,541.0,663.0
2012-01-01 00:07:42,335.0,536.0,576.0
2012-01-01 00:07:43,971.0,870.0,783.0
2012-01-01 00:07:44,822.0,154.0,348.0
2012-01-01 00:07:45,123.0,374.0,476.0
2012-01-01 00:07:46,67.0,955.0,613.0
2012-01-01 00:07:47,378.0,441.0,479.0
2012-01-01 00:07:48,952.0,943.0,364.0
2012-01-01 00:07:49,363.0,552.0,707.0
2012-01-01 00:07:50,161.0,161.0,897.0
2012-01-01 00:07:51,219.0,494.0,512.0
2012-01-01 00:07:52,505.0,86.0,741.0
2012-01-01 00:07:53,804.0,850.0,698.0
2012-01-01 00:07:54,986.0,426.0,626.0
2012-01-01 00:07:55,442.0,843.0,320.0
2012-01-01 00:07:56,12.0,366.0,256.0
2012-01-01 00:07:57,172.0,73.0,141.0
2012-01-01 00:07:58,935.0,917.0,638.0
2012-01-01 00:07:59,429.0,100.0,211.0
2012-01-01 00:08:00,759.0,249.0,46.0
2012-01-01 00:08:01,698.0,859.0,395.0
2012-01-01 00:08:02,824.0,463.0,64.0
2012-01-01 00:08:03,913.0,707.0,581.0
2012-01-01 00:08:04,569.0,690.0,829.0
2012-01-01 00:08:05,957.0,880.0,107.0
2012-01-01 00:08:06,930.0,715.0,794.0
2012-01-01 00:08:07,695.0,540.0,42.0
2012-01-01 00:08:08,372.0,16.0,932.0
2012-01-01 00:08:09,39.0,253.0,90.0
2012-01-01 00:08:10,696.0,901.0,355.0
2012-01-01 00:08:11,186.0,954.0,620.0
2012-01-01 00:08:12,884.0,754.0,966.0
2012-01-01 00:08:13,554.0,633.0,383.0
2012-01-01 00:08:14,83.0,457.0,910.0
2012-01-01 00:08:15,14.0,86.0,9.0
2012-01-01 00:08:16,835.0,800.0,459.0
2012-01-01 00:08:17,776.0,410.0,445.0
2012-01-01 00:08:18,889.0,10.0,223.0
2012-01-01 00:08:19,398.0,198.0,601.0
2012-01-01 00:08:20,263.0,324.0,193.0
2012-01-01 00:08:21,129.0,457.0,912.0
2012-01-01 00:08:22,332.0,520.0,463.0
2012-01-01 00:08:23,838.0,75.0,3.0
2012-01-01 00:08:24,756.0,30.0,223.0
2012-01-01 00:08:25,739.0,898.0,40.0
2012-01-01 00:08:26,646.0,193.0,586.0
2012-01-01 00:08:27,177.0,571.0,966.0
2012-01-01 00:08:28,302.0,568.0,339.0
2012-01-01 00:08:29,405.0,277.0,856.0
2012-01-01 00:08:30,785.0,713.0,701.0
2012-01-01 00:08:31,881.0,484.0,779.0
2012-01-01 00:08:32,28.0,258.0,948.0
2012-01-01 00:08:33,886.0,537.0,464.0
2012-01-01 00:08:34,723.0,179.0,995.0
2012-01-01 00:08:35,994.0,723.0,486.0
2012-01-01 00:08:36,589.0,873.0,680.0
2012-01-01 00:08:37,249.0,652.0,887.0
2012-01-01 00:08:38,679.0,603.0,996.0
2012-01-01 00:08:39,50.0,863.0,897.0
2012-01-01 00:08:40,163.0,269.0,767.0
2012-01-01 00:08:41,665.0,705.0,906.0
2012-01-01 00:08:42,712.0,49.0,483.0
2012-01-01 00:08:43,380.0,326.0,418.0
2012-01-01 00:08:44,976.0,729.0,924.0
2012-01-01 00:08:45,549.0,288.0,330.0
2012-01-01 00:08:46,225.0,389.0,145.0
2012-01-01 00:08:47,158.0,846.0,733.0
2012-01-01 00:08:48,746.0,844.0,132.0
2012-01-01 00:08:49,723.0,295.0,511.0
2012-01-01 00:08:50,430.0,830.0,849.0
2012-01-01 00:08:51,554.0,513.0,331.0
2012-01-01 00:08:52,403.0,368.0,761.0
2012-01-01 00:08:53,754.0,279.0,72.0
2012-01-01 00:08:54,365.0,674.0,694.0
2012-01-01 00:08:55,947.0,478.0,44.0
2012-01-01 00:08:56,302.0,348.0,378.0
2012-01-01 00:08:57,50.0,884.0,888.0
2012-01-01 00:08:58,284.0,963.0,359.0
2012-01-01 00:08:59,689.0,122.0,248.0
2012-01-01 00:09:00,13.0,667.0,57.0
2012-01-01 00:09:01,32.0,359.0,71.0
2012-01-01 00:09:02,562.0,384.0,323.0
2012-01-01 00:09:03,540.0,290.0,913.0
2012-01-01 00:09:04,101.0,638.0,939.0
2012-01-01 00:09:05,310.0,881.0,163.0
2012-01-01 00:09:06,359.0,639.0,658.0
2012-01-01 00:09:07,688.0,635.0,788.0
2012-01-01 00:09:08,246.0,180.0,122.0
2012-01-01 00:09:09,79.0,69.0,345.0
2012-01-01 00:09:10,512.0,81.0,234.0
2012-01-01 00:09:11,768.0,538.0,146.0
2012-01-01 00:09:12,482.0,89.0,379.0
2012-01-01 00:09:13,307.0,206.0,709.0
2012-01-01 00:09:14,62.0,862.0,225.0
2012-01-01 00:09:15,252.0,240.0,365.0
2012-01-01 00:09:16,976.0,377.0,322.0
2012-01-01 00:09:17,746.0,339.0,129.0
