physical_quantity,power,energy,voltage
2012-01-01 00:03:25,988.0,33.0,131.0
2012-01-01 00:03:26,902.0,852.0,363.0
2012-01-01 00:03:27,841.0,991.0,984.0
2012-01-01 00:03:28,332.0,980.0,82.0
2012-01-01 00:03:29,314.0,381.0,763.0
2012-01-01 00:03:30,7.0,444.0,112.0
2012-01-01 00:03:31,615.0,305.0,890.0
2012-01-01 00:03:32,83.0,775.0,143.0
2012-01-01 00:03:33,815.0,189.0,55.0
2012-01-01 00:03:34,411.0,713.0,620.0
2012-01-01 00:03:35,20.0,629.0,612.0
2012-01-01 00:03:36,299.0,846.0,837.0
2012-01-01 00:03:37,552.0,290.0,55.0
2012-01-01 00:03:38,118.0,468.0,400.0
2012-01-01 00:03:39,793.0,318.0,713.0
2012-01-01 00:03:40,33.0,638.0,454.0
2012-01-01 00:03:41,671.0,771.0,252.0
2012-01-01 00:03:42,521.0,998.0,619.0
2012-01-01 00:03:43,846.0,439.0,495.0
2012-01-01 00:03:44,34.0,544.0,24.0
2012-01-01 00:03:45,174.0,522.0,545.0
2012-01-01 00:03:46,163.0,400.0,523.0
2012-01-01 00:03:47,207.0,608.0,118.0
2012-01-01 00:03:48,281.0,969.0,268.0
2012-01-01 00:03:49,721.0,724.0,622.0
2012-01-01 00:03:50,854.0,494.0,214.0
2012-01-01 00:03:51,675.0,708.0,358.0
2012-01-01 00:03:52,172.0,334.0,471.0
2012-01-01 00:03:53,779.0,594.0,736.0
2012-01-01 00:03:54,505.0,344.0,113.0
2012-01-01 00:03:55,933.0,460.0,727.0
2012-01-01 00:03:56,230.0,578.0,587.0
2012-01-01 00:03:57,484.0,577.0,659.0
2012-01-01 00:03:58,39.0,33.0,661.0
2012-01-01 00:03:59,142.0,608.0,705.0
2012-01-01 00:04:00,162.0,97.0,90.0
2012-01-01 00:04:01,670.0,844.0,180.0
2012-01-01 00:04:02,989.0,729.0,343.0
2012-01-01 00:04:03,696.0,64.0,242.0
2012-01-01 00:04:04,933.0,677.0,358.0
2012-01-01 00:04:05,725.0,649.0,557.0
2012-01-01 00:04:06,282.0,124.0,553.0
2012-01-01 00:04:07,513.0,697.0,274.0
2012-01-01 00:04:08,881.0,957.0,243.0
2012-01-01 00:04:09,650.0,494.0,397.0
2012-01-01 00:04:10,312.0,494.0,800.0
2012-01-01 00:04:11,43.0,232.0,529.0
2012-01-01 00:04:12,284.0,880.0,29.0
2012-01-01 00:04:13,514.0,543.0,910.0
2012-01-01 00:04:14,688.0,726.0,315.0
2012-01-01 00:04:15,97.0,429.0,488.0
2012-01-01 00:04:16,335.0,689.0,999.0
2012-01-01 00:04:17,389.0,591.0,357.0
2012-01-01 00:04:18,147.0,48.0,795.0
2012-01-01 00:04:19,153.0,951.0,255.0
2012-01-01 00:04:20,870.0,175.0,645.0
2012-01-01 00:04:21,564.0,442.0,625.0
2012-01-01 00:04:22,767.0,335.0,544.0
2012-01-01 00:04:23,11.0,461.0,294.0
2012-01-01 00:04:24,243.0,129.0,332.0
2012-01-01 00:04:25,171.0,786.0,609.0
2012-01-01 00:04:26,392.0,414.0,334.0
2012-01-01 00:04:27,131.0,750.0,574.0
2012-01-01 00:04:28,685.0,159.0,336.0
2012-01-01 00:04:29,388.0,492.0,422.0
2012-01-01 00:04:30,864.0,731.0,268.0
2012-01-01 00:04:31,451.0,923.0,908.0
2012-01-01 00:04:32,987.0,250.0,638.0
2012-01-01 00:04:33,876.0,312.0,482.0
2012-01-01 00:04:34,359.0,279.0,8.0
2012-01-01 00:04:35,6.0,100.0,889.0
2012-01-01 00:04:36,355.0,789.0,130.0
2012-01-01 00:04:37,583.0,3.0,169.0
2012-01-01 00:04:38,129.0,948.0,813.0
2012-01-01 00:04:39,615.0,517.0,568.0
2012-01-01 00:04:40,597.0,642.0,528.0
2012-01-01 00:04:41,329.0,87.0,238.0
2012-01-01 00:04:42,827.0,359.0,38.0
2012-01-01 00:04:43,667.0,509.0,742.0
2012-01-01 00:04:44,894.0,812.0,93.0
2012-01-01 00:04:45,603.0,387.0,977.0
2012-01-01 00:04:46,806.0,386.0,380.0
2012-01-01 00:04:47,749.0,832.0,96.0
2012-01-01 00:04:48,15.0,557.0,221.0
2012-01-01 00:04:49,761.0,935.0,182.0
2012-01-01 00:04:50,992.0,675.0,955.0
2012-01-01 00:04:51,606.0,547.0,163.0
2012-01-01 00:04:52,174.0,815.0,393.0
2012-01-01 00:04:53,789.0,27.0,675.0
2012-01-01 00:04:54,287.0,621.0,524.0
2012-01-01 00:04:55,673.0,446.0,64.0
2012-01-01 00:04:56,719.0,474.0,661.0
2012-01-01 00:04:57,670.0,431.0,732.0
2012-01-01 00:04:58,149.0,838.0,310.0
2012-01-01 00:04:59,679.0,131.0,845.0
2012-01-01 00:05:00,810.0,888.0,592.0
2012-01-01 00:05:01,832.0,624.0,129.0
2012-01-01 00:05:02,977.0,898.0,951.0
2012-01-01 00:05:03,724.0,76.0,48.0
2012-01-01 00:05:04,750.0,410.0,121.0
2012-01-01 00:05:05,571.0,450.0,964.0
2012-01-01 00:05:06,253.0,504.0,676.0
2012-01-01 00:05:07,895.0,252.0,613.0
2012-01-01 00:05:08,815.0,961.0,733.0
2012-01-01 00:05:09,453.0,282.0,76.0
2012-01-01 00:05:10,4.0,307.0,697.0
2012-01-01 00:05:11,536.0,247.0,90.0
2012-01-01 00:05:12,829.0,399.0,431.0
2012-01-01 00:05:13,582.0,947.0,578.0
2012-01-01 00:05:14,142.0,464.0,962.0
2012-01-01 00:05:15,316.0,705.0,109.0
2012-01-01 00:05:16,196.0,919.0,734.0
2012-01-01 00:05:17,483.0,299.0,454.0
2012-01-01 00:05:18,126.0,664.0,234.0
2012-01-01 00:05:19,787.0,116.0,216.0
2012-01-01 00:05:20,577.0,65.0,649.0
2012-01-01 00:05:21,817.0,240.0,837.0
2012-01-01 00:05:22,394.0,880.0,860.0
2012-01-01 00:05:23,157.0,468.0,666.0
2012-01-01 00:05:24,41.0,35.0,300.0
2012-01-01 00:05:25,224.0,494.0,794.0
2012-01-01 00:05:26,254.0,311.0,932.0
2012-01-01 00:05:27,197.0,38.0,903.0
2012-01-01 00:05:28,331.0,942.0,706.0
2012-01-01 00:05:29,565.0,136.0,682.0
2012-01-01 00:05:30,243.0,139.0,551.0
2012-01-01 00:05:31,365.0,239.0,770.0
2012-01-01 00:05:32,352.0,753.0,76.0
2012-01-01 00:05:33,779.0,164.0,646.0
2012-01-01 00:05:34,69.0,680.0,387.0
2012-01-01 00:05:35,470.0,771.0,194.0
2012-01-01 00:05:36,677.0,154.0,906.0
2012-01-01 00:05:37,348.0,92.0,164.0
2012-01-01 00:05:38,634.0,953.0,391.0
2012-01-01 00:05:39,927.0,377.0,845.0
2012-01-01 00:05:40,881.0,595.0,983.0
2012-01-01 00:05:41,476.0,187.0,192.0
2012-01-01 00:05:42,265.0,274.0,38.0
2012-01-01 00:05:43,684.0,175.0,401.0
2012-01-01 00:05:44,758.0,229.0,838.0
2012-01-01 00:05:45,983.0,85.0,783.0
2012-01-01 00:05:46,133.0,362.0,454.0
2012-01-01 00:05:47,209.0,610.0,377.0
2012-01-01 00:05:48,176.0,637.0,855.0
2012-01-01 00:05:49,591.0,402.0,978.0
2012-01-01 00:05:50,704.0,124.0,661.0
2012-01-01 00:05:51,286.0,141.0,541.0
2012-01-01 00:05:52,862.0,818.0,671.0
2012-01-01 00:05:53,42.0,755.0,16.0
2012-01-01 00:05:54,987.0,609.0,317.0
2012-01-01 00:05:55,784.0,700.0,901.0
2012-01-01 00:05:56,348.0,8.0,414.0
2012-01-01 00:05:57,413.0,58.0,840.0
2012-01-01 00:05:58,118.0,393.0,357.0
2012-01-01 00:05:59,831.0,416.0,2.0
2012-01-01 00:06:00,220.0,230.0,820.0
2012-01-01 00:06:01,891.0,296.0,717.0
2012-01-01 00:06:02,270.0,246.0,498.0
2012-01-01 00:06:03,649.0,975.0,992.0
2012-01-01 00:06:04,91.0,934.0,279.0
2012-01-01 00:06:05,462.0,780.0,722.0
2012-01-01 00:06:06,266.0,140.0,423.0
2012-01-01 00:06:07,698.0,223.0,693.0
2012-01-01 00:06:08,60.0,345.0,698.0
2012-01-01 00:06:09,873.0,591.0,400.0
2012-01-01 00:06:10,496.0,140.0,140.0
2012-01-01 00:06:11,654.0,747.0,650.0
2012-01-01 00:06:12,768.0,127.0,546.0
2012-01-01 00:06:13,721.0,379.0,171.0
2012-01-01 00:06:14,57.0,896.0,469.0
2012-01-01 00:06:15,179.0,193.0,605.0
2012-01-01 00:06:16,692.0,849.0,192.0
2012-01-01 00:06:17,639.0,770.0,633.0
2012-01-01 00:06:18,457.0,431.0,654.0
2012-01-01 00:06:19,66.0,972.0,61.0
2012-01-01 00:06:20,983.0,358.0,541.0
2012-01-01 00:06:21,170.0,287.0,98.0
2012-01-01 00:06:22,802.0,310.0,14.0
2012-01-01 00:06:23,673.0,998.0,737.0
2012-01-01 00:06:24,81.0,98.0,790.0
2012-01-01 00:06:25,886.0,415.0,689.0
2012-01-01 00:06:26,817.0,978.0,348.0
2012-01-01 00:06:27,423.0,369.0,811.0
2012-01-01 00:06:28,523.0,579.0,21.0
2012-01-01 00:06:29,682.0,364.0,206.0
2012-01-01 00:06:30,596.0,169.0,380.0
2012-01-01 00:06:31,98.0,233.0,402.0
2012-01-01 00:06:32,327.0,995.0,974.0
2012-01-01 00:06:33,370.0,643.0,152.0
2012-01-01 00:06:34,690.0,315.0,164.0
2012-01-01 00:06:35,25.0,200.0,43.0
2012-01-01 00:06:36,310.0,177.0,286.0
2012-01-01 00:06:37,709.0,893.0,408.0
2012-01-01 00:06:38,382.0,59.0,133.0
2012-01-01 00:06:39,402.0,900.0,196.0
2012-01-01 00:06:40,954.0,949.0,516.0
2012-01-01 00:06:41,944.0,275.0,621.0
2012-01-01 00:06:42,239.0,181.0,972.0
2012-01-01 00:06:43,968.0,379.0,333.0
2012-01-01 00:06:44,396.0,110.0,992.0
2012-01-01 00:06:45,815.0,726.0,989.0
2012-01-01 00:06:46,702.0,81.0,81.0
2012-01-01 00:06:47,682.0,739.0,717.0
2012-01-01 00:06:48,907.0,806.0,858.0
2012-01-01 00:06:49,312.0,476.0,198.0
2012-01-01 00:06:50,462.0,978.0,776.0
2012-01-01 00:06:51,723.0,367.0,235.0
2012-01-01 00:06:52,445.0,21.0,803.0
2012-01-01 00:06:53,223.0,130.0,112.0
2012-01-01 00:06:54,849.0,783.0,386.0
2012-01-01 00:06:55,971.0,215.0,441.0
2012-01-01 00:06:56,714.0,150.0,503.0
2012-01-01 00:06:57,288.0,579.0,316.0
2012-01-01 00:06:58,269.0,677.0,968.0
2012-01-01 00:06:59,865.0,237.0,615.0
2012-01-01 00:07:00,948.0,828.0,160.0
2012-01-01 00:07:01,594.0,356.0,194.0
2012-01-01 00:07:02,567.0,700.0,356.0
2012-01-01 00:07:03,549.0,538.0,752.0
2012-01-01 00:07:04,551.0,773.0,735.0
2012-01-01 00:07:05,885.0,815.0,785.0
2012-01-01 00:07:06,671.0,979.0,291.0
2012-01-01 00:07:07,334.0,150.0,13.0
2012-01-01 00:07:08,852.0,45.0,642.0
2012-01-01 00:07:09,262.0,784.0,451.0
2012-01-01 00:07:10,313.0,876.0,177.0
2012-01-01 00:07:11,610.0,325.0,479.0
2012-01-01 00:07:12,738.0,45.0,186.0
2012-01-01 00:07:13,789.0,967.0,474.0
2012-01-01 00:07:14,923.0,129.0,698.0
2012-01-01 00:07:15,565.0,65.0,958.0
2012-01-01 00:07:16,922.0,134.0,139.0
2012-01-01 00:07:17,263.0,648.0,213.0
2012-01-01 00:07:18,657.0,742.0,987.0
2012-01-01 00:07:19,805.0,893.0,801.0
2012-01-01 00:07:20,453.0,222.0,506.0
2012-01-01 00:07:21,270.0,188.0,244.0
2012-01-01 00:07:22,632.0,752.0,707.0
2012-01-01 00:07:23,132.0,854.0,716.0
2012-01-01 00:07:24,828.0,761.0,620.0
2012-01-01 00:07:25,794.0,556.0,441.0
2012-01-01 00:07:26,606.0,503.0,18.0
2012-01-01 00:07:27,157.0,998.0,886.0
2012-01-01 00:07:28,958.0,733.0,132.0
2012-01-01 00:07:29,115.0,829.0,330.0
2012-01-01 00:07:30,969.0,889.0,808.0
2012-01-01 00:07:31,501.0,704.0,590.0
2012-01-01 00:07:32,596.0,85.0,479.0
2012-01-01 00:07:33,153.0,588.0,452.0
2012-01-01 00:07:34,461.0,309.0,182.0
2012-01-01 00:07:35,579.0,231.0,647.0
2012-01-01 00:07:36,136.0,606.0,386.0
2012-01-01 00:07:37,538.0,648.0,988.0
2012-01-01 00:07:38,481.0,668.0,110.0
2012-01-01 00:07:39,841.0,844.0,64.0
2012-01-01 00:07:40,679.0,77.0,735.0
2012-01-01 00:07:41,463.0,823.0,25.0
2012-01-01 00:07:42,630.0,32.0,862.0
2012-01-01 00:07:43,711.0,891.0,664.0
2012-01-01 00:07:44,352.0,733.0,896.0
2012-01-01 00:07:45,768.0,282.0,835.0
2012-01-01 00:07:46,804.0,279.0,299.0
2012-01-01 00:07:47,599.0,773.0,550.0
2012-01-01 00:07:48,960.0,604.0,599.0
2012-01-01 00:07:49,972.0,347.0,270.0
2012-01-01 00:07:50,703.0,286.0,981.0
2012-01-01 00:07:51,971.0,656.0,537.0
2012-01-01 00:07:52,332.0,820.0,296.0
2012-01-01 00:07:53,940.0,592.0,153.0
2012-01-01 00:07:54,306.0,347.0,37.0
2012-01-01 00:07:55,433.0,937.0,553.0
2012-01-01 00:07:56,927.0,980.0,366.0
2012-01-01 00:07:57,8.0,100.0,975.0
2012-01-01 00:07:58,626.0,644.0,421.0
2012-01-01 00:07:59,904.0,325.0,590.0
2012-01-01 00:08:00,721.0,68.0,424.0
2012-01-01 00:08:01,73.0,618.0,463.0
2012-01-01 00:08:02,748.0,538.0,880.0
2012-01-01 00:08:03,679.0,820.0,534.0
2012-01-01 00:08:04,859.0,842.0,254.0
2012-01-01 00:08:05,643.0,67.0,79.0
2012-01-01 00:08:06,503.0,283.0,284.0
2012-01-01 00:08:07,236.0,313.0,144.0
2012-01-01 00:08:08,197.0,748.0,785.0
2012-01-01 00:08:09,140.0,745.0,703.0
2012-01-01 00:08:10,443.0,700.0,930.0
2012-01-01 00:08:11,216.0,822.0,418.0
2012-01-01 00:08:12,809.0,650.0,331.0
2012-01-01 00:08:13,884.0,949.0,933.0
2012-01-01 00:08:14,543.0,77.0,152.0
2012-01-01 00:08:15,224.0,879.0,379.0
2012-01-01 00:08:16,481.0,746.0,230.0
2012-01-01 00:08:17,314.0,867.0,197.0
2012-01-01 00:08:18,440.0,296.0,643.0
2012-01-01 00:08:19,134.0,994.0,274.0
2012-01-01 00:08:20,798.0,915.0,148.0
2012-01-01 00:08:21,764.0,792.0,651.0
2012-01-01 00:08:22,865.0,912.0,618.0
2012-01-01 00:08:23,479.0,0.0,462.0
2012-01-01 00:08:24,192.0,958.0,24.0
2012-01-01 00:08:25,198.0,161.0,299.0
2012-01-01 00:08:26,453.0,741.0,867.0
2012-01-01 00:08:27,256.0,206.0,844.0
2012-01-01 00:08:28,788.0,76.0,679.0
2012-01-01 00:08:29,912.0,144.0,331.0
2012-01-01 00:08:30,673.0,294.0,103.0
2012-01-01 00:08:31,586.0,525.0,78.0
2012-01-01 00:08:32,86.0,131.0,416.0
2012-01-01 00:08:33,664.0,364.0,552.0
2012-01-01 00:08:34,725.0,415.0,767.0
2012-01-01 00:08:35,768.0,318.0,215.0
2012-01-01 00:08:36,564.0,902.0,298.0
2012-01-01 00:08:37,376.0,676.0,709.0
2012-01-01 00:08:38,14.0,116.0,161.0
2012-01-01 00:08:39,446.0,448.0,486.0
2012-01-01 00:08:40,754.0,711.0,802.0
2012-01-01 00:08:41,715.0,45.0,279.0
2012-01-01 00:08:42,896.0,844.0,740.0
2012-01-01 00:08:43,718.0,417.0,292.0
2012-01-01 00:08:44,780.0,637.0,143.0
2012-01-01 00:08:45,291.0,709.0,628.0
2012-01-01 00:08:46,241.0,737.0,75.0
2012-01-01 00:08:47,309.0,626.0,811.0
2012-01-01 00:08:48,677.0,430.0,944.0
2012-01-01 00:08:49,163.0,831.0,958.0
2012-01-01 00:08:50,874.0,23.0,579.0
2012-01-01 00:08:51,344.0,744.0,266.0
2012-01-01 00:08:52,301.0,514.0,390.0
2012-01-01 00:08:53,821.0,119.0,10.0
2012-01-01 00:08:54,576.0,808.0,950.0
2012-01-01 00:08:55,616.0,186.0,240.0
2012-01-01 00:08:56,793.0,53.0,653.0
2012-01-01 00:08:57,174.0,617.0,399.0
2012-01-01 00:08:58,651.0,755.0,220.0
2012-01-01 00:08:59,570.0,671.0,777.0
2012-01-01 00:09:00,476.0,894.0,869.0
2012-01-01 00:09:01,82.0,822.0,840.0
2012-01-01 00:09:02,498.0,600.0,530.0
2012-01-01 00:09:03,38.0,136.0,400.0
2012-01-01 00:09:04,858.0,241.0,903.0
2012-01-01 00:09:05,342.0,438.0,332.0
2012-01-01 00:09:06,936.0,135.0,140.0
2012-01-01 00:09:07,204.0,310.0,720.0
2012-01-01 00:09:08,915.0,836.0,408.0
2012-01-01 00:09:09,783.0,255.0,554.0
2012-01-01 00:09:10,507.0,337.0,570.0
2012-01-01 00:09:11,584.0,674.0,905.0
2012-01-01 00:09:12,354.0,996.0,116.0
2012-01-01 00:09:13,146.0,780.0,483.0
2012-01-01 00:09:14,728.0,580.0,592.0
2012-01-01 00:09:15,673.0,892.0,938.0
2012-01-01 00:09:16,726.0,509.0,322.0
2012-01-01 00:09:17,777.0,159.0,889.0
