physical_quantity,power,energy,voltage
2012-01-01 00:03:25,290.0,672.0,144.0
2012-01-01 00:03:26,833.0,627.0,828.0
2012-01-01 00:03:27,171.0,905.0,438.0
2012-01-01 00:03:28,615.0,814.0,790.0
2012-01-01 00:03:29,68.0,785.0,322.0
2012-01-01 00:03:30,21.0,275.0,768.0
2012-01-01 00:03:31,800.0,864.0,380.0
2012-01-01 00:03:32,527.0,898.0,394.0
2012-01-01 00:03:33,138.0,493.0,717.0
2012-01-01 00:03:34,898.0,175.0,813.0
2012-01-01 00:03:35,495.0,851.0,292.0
2012-01-01 00:03:36,403.0,107.0,778.0
2012-01-01 00:03:37,926.0,384.0,389.0
2012-01-01 00:03:38,298.0,291.0,491.0
2012-01-01 00:03:39,975.0,70.0,381.0
2012-01-01 00:03:40,301.0,129.0,582.0
2012-01-01 00:03:41,807.0,805.0,564.0
2012-01-01 00:03:42,260.0,362.0,639.0
2012-01-01 00:03:43,311.0,578.0,85.0
2012-01-01 00:03:44,136.0,964.0,830.0
2012-01-01 00:03:45,357.0,479.0,572.0
2012-01-01 00:03:46,490.0,252.0,13.0
2012-01-01 00:03:47,154.0,392.0,82.0
2012-01-01 00:03:48,282.0,904.0,617.0
2012-01-01 00:03:49,557.0,830.0,800.0
2012-01-01 00:03:50,956.0,296.0,101.0
2012-01-01 00:03:51,939.0,599.0,584.0
2012-01-01 00:03:52,654.0,754.0,787.0
2012-01-01 00:03:53,879.0,465.0,964.0
2012-01-01 00:03:54,780.0,781.0,88.0
2012-01-01 00:03:55,251.0,666.0,269.0
2012-01-01 00:03:56,480.0,944.0,544.0
2012-01-01 00:03:57,644.0,867.0,481.0
2012-01-01 00:03:58,624.0,127.0,275.0
2012-01-01 00:03:59,784.0,975.0,607.0
2012-01-01 00:04:00,242.0,671.0,59.0
2012-01-01 00:04:01,709.0,634.0,805.0
2012-01-01 00:04:02,82.0,461.0,35.0
2012-01-01 00:04:03,81.0,968.0,493.0
2012-01-01 00:04:04,285.0,880.0,526.0
2012-01-01 00:04:05,724.0,786.0,992.0
2012-01-01 00:04:06,111.0,108.0,18.0
2012-01-01 00:04:07,261.0,3.0,265.0
2012-01-01 00:04:08,646.0,129.0,637.0
2012-01-01 00:04:09,129.0,395.0,629.0
2012-01-01 00:04:10,342.0,471.0,894.0
2012-01-01 00:04:11,119.0,156.0,434.0
2012-01-01 00:04:12,728.0,954.0,278.0
2012-01-01 00:04:13,932.0,679.0,450.0
2012-01-01 00:04:14,853.0,693.0,635.0
2012-01-01 00:04:15,942.0,264.0,813.0
2012-01-01 00:04:16,594.0,406.0,818.0
2012-01-01 00:04:17,526.0,139.0,292.0
2012-01-01 00:04:18,692.0,780.0,712.0
2012-01-01 00:04:19,587.0,516.0,639.0
2012-01-01 00:04:20,402.0,305.0,459.0
2012-01-01 00:04:21,220.0,100.0,369.0
2012-01-01 00:04:22,312.0,751.0,110.0
2012-01-01 00:04:23,224.0,69.0,753.0
2012-01-01 00:04:24,944.0,242.0,301.0
2012-01-01 00:04:25,334.0,417.0,404.0
2012-01-01 00:04:26,860.0,549.0,386.0
2012-01-01 00:04:27,479.0,894.0,124.0
2012-01-01 00:04:28,242.0,59.0,705.0
2012-01-01 00:04:29,885.0,253.0,7.0
2012-01-01 00:04:30,303.0,154.0,3.0
2012-01-01 00:04:31,549.0,204.0,383.0
2012-01-01 00:04:32,612.0,185.0,152.0
2012-01-01 00:04:33,704.0,532.0,136.0
2012-01-01 00:04:34,584.0,744.0,170.0
2012-01-01 00:04:35,301.0,723.0,156.0
2012-01-01 00:04:36,829.0,577.0,568.0
2012-01-01 00:04:37,835.0,827.0,91.0
2012-01-01 00:04:38,846.0,851.0,631.0
2012-01-01 00:04:39,853.0,807.0,755.0
2012-01-01 00:04:40,642.0,852.0,514.0
2012-01-01 00:04:41,957.0,827.0,393.0
2012-01-01 00:04:42,469.0,682.0,624.0
2012-01-01 00:04:43,775.0,226.0,317.0
2012-01-01 00:04:44,309.0,136.0,134.0
2012-01-01 00:04:45,979.0,897.0,483.0
2012-01-01 00:04:46,265.0,148.0,374.0
2012-01-01 00:04:47,102.0,172.0,484.0
2012-01-01 00:04:48,621.0,423.0,466.0
2012-01-01 00:04:49,107.0,639.0,744.0
2012-01-01 00:04:50,880.0,305.0,185.0
2012-01-01 00:04:51,776.0,240.0,873.0
2012-01-01 00:04:52,354.0,730.0,241.0
2012-01-01 00:04:53,998.0,298.0,23.0
2012-01-01 00:04:54,987.0,336.0,47.0
2012-01-01 00:04:55,682.0,436.0,46.0
2012-01-01 00:04:56,341.0,150.0,252.0
2012-01-01 00:04:57,633.0,812.0,973.0
2012-01-01 00:04:58,81.0,558.0,114.0
2012-01-01 00:04:59,284.0,61.0,296.0
2012-01-01 00:05:00,111.0,502.0,737.0
2012-01-01 00:05:01,428.0,156.0,741.0
2012-01-01 00:05:02,186.0,337.0,438.0
2012-01-01 00:05:03,256.0,472.0,317.0
2012-01-01 00:05:04,791.0,108.0,521.0
2012-01-01 00:05:05,171.0,511.0,888.0
2012-01-01 00:05:06,504.0,409.0,112.0
2012-01-01 00:05:07,993.0,479.0,242.0
2012-01-01 00:05:08,487.0,863.0,475.0
2012-01-01 00:05:09,161.0,771.0,652.0
2012-01-01 00:05:10,132.0,815.0,357.0
2012-01-01 00:05:11,712.0,751.0,485.0
2012-01-01 00:05:12,463.0,982.0,121.0
2012-01-01 00:05:13,199.0,303.0,290.0
2012-01-01 00:05:14,742.0,832.0,921.0
2012-01-01 00:05:15,284.0,872.0,419.0
2012-01-01 00:05:16,894.0,828.0,624.0
2012-01-01 00:05:17,775.0,536.0,948.0
2012-01-01 00:05:18,684.0,807.0,787.0
2012-01-01 00:05:19,179.0,705.0,607.0
2012-01-01 00:05:20,24.0,446.0,585.0
2012-01-01 00:05:21,538.0,115.0,75.0
2012-01-01 00:05:22,750.0,122.0,790.0
2012-01-01 00:05:23,813.0,891.0,868.0
2012-01-01 00:05:24,942.0,549.0,908.0
2012-01-01 00:05:25,687.0,545.0,568.0
2012-01-01 00:05:26,356.0,828.0,615.0
2012-01-01 00:05:27,777.0,186.0,421.0
2012-01-01 00:05:28,946.0,724.0,212.0
2012-01-01 00:05:29,688.0,436.0,710.0
2012-01-01 00:05:30,847.0,963.0,594.0
2012-01-01 00:05:31,848.0,351.0,381.0
2012-01-01 00:05:32,437.0,94.0,370.0
2012-01-01 00:05:33,752.0,180.0,324.0
2012-01-01 00:05:34,733.0,202.0,495.0
2012-01-01 00:05:35,585.0,978.0,864.0
2012-01-01 00:05:36,257.0,693.0,418.0
2012-01-01 00:05:37,745.0,841.0,991.0
2012-01-01 00:05:38,431.0,924.0,60.0
2012-01-01 00:05:39,591.0,179.0,599.0
2012-01-01 00:05:40,393.0,907.0,615.0
2012-01-01 00:05:41,115.0,296.0,578.0
2012-01-01 00:05:42,310.0,61.0,667.0
2012-01-01 00:05:43,350.0,551.0,206.0
2012-01-01 00:05:44,691.0,531.0,501.0
2012-01-01 00:05:45,382.0,307.0,977.0
2012-01-01 00:05:46,914.0,943.0,816.0
2012-01-01 00:05:47,477.0,679.0,904.0
2012-01-01 00:05:48,624.0,651.0,964.0
2012-01-01 00:05:49,186.0,933.0,685.0
2012-01-01 00:05:50,290.0,539.0,865.0
2012-01-01 00:05:51,829.0,818.0,339.0
2012-01-01 00:05:52,830.0,724.0,363.0
2012-01-01 00:05:53,189.0,567.0,12.0
2012-01-01 00:05:54,492.0,72.0,680.0
2012-01-01 00:05:55,804.0,176.0,843.0
2012-01-01 00:05:56,407.0,566.0,857.0
2012-01-01 00:05:57,198.0,521.0,419.0
2012-01-01 00:05:58,267.0,592.0,953.0
2012-01-01 00:05:59,871.0,365.0,241.0
2012-01-01 00:06:00,354.0,262.0,965.0
2012-01-01 00:06:01,929.0,737.0,768.0
2012-01-01 00:06:02,152.0,625.0,501.0
2012-01-01 00:06:03,660.0,666.0,924.0
2012-01-01 00:06:04,506.0,739.0,378.0
2012-01-01 00:06:05,75.0,477.0,643.0
2012-01-01 00:06:06,520.0,173.0,275.0
2012-01-01 00:06:07,228.0,814.0,957.0
2012-01-01 00:06:08,810.0,592.0,695.0
2012-01-01 00:06:09,953.0,866.0,567.0
2012-01-01 00:06:10,262.0,750.0,869.0
2012-01-01 00:06:11,820.0,291.0,13.0
2012-01-01 00:06:12,656.0,855.0,965.0
2012-01-01 00:06:13,881.0,682.0,882.0
2012-01-01 00:06:14,664.0,597.0,471.0
2012-01-01 00:06:15,48.0,408.0,33.0
2012-01-01 00:06:16,166.0,652.0,603.0
2012-01-01 00:06:17,599.0,622.0,133.0
2012-01-01 00:06:18,504.0,932.0,997.0
2012-01-01 00:06:19,171.0,164.0,904.0
2012-01-01 00:06:20,342.0,488.0,430.0
2012-01-01 00:06:21,458.0,811.0,994.0
2012-01-01 00:06:22,466.0,283.0,42.0
2012-01-01 00:06:23,298.0,466.0,59.0
2012-01-01 00:06:24,477.0,447.0,967.0
2012-01-01 00:06:25,607.0,324.0,68.0
2012-01-01 00:06:26,33.0,316.0,281.0
2012-01-01 00:06:27,241.0,318.0,171.0
2012-01-01 00:06:28,737.0,140.0,788.0
2012-01-01 00:06:29,420.0,942.0,128.0
2012-01-01 00:06:30,816.0,319.0,975.0
2012-01-01 00:06:31,99.0,960.0,52.0
2012-01-01 00:06:32,458.0,607.0,130.0
2012-01-01 00:06:33,278.0,424.0,788.0
2012-01-01 00:06:34,218.0,307.0,866.0
2012-01-01 00:06:35,650.0,321.0,881.0
2012-01-01 00:06:36,711.0,188.0,672.0
2012-01-01 00:06:37,297.0,928.0,91.0
2012-01-01 00:06:38,326.0,741.0,735.0
2012-01-01 00:06:39,54.0,348.0,481.0
2012-01-01 00:06:40,937.0,427.0,803.0
2012-01-01 00:06:41,893.0,439.0,625.0
2012-01-01 00:06:42,901.0,233.0,754.0
2012-01-01 00:06:43,257.0,560.0,596.0
2012-01-01 00:06:44,460.0,858.0,372.0
2012-01-01 00:06:45,151.0,900.0,203.0
2012-01-01 00:06:46,73.0,425.0,113.0
2012-01-01 00:06:47,810.0,979.0,52.0
2012-01-01 00:06:48,67.0,914.0,736.0
2012-01-01 00:06:49,178.0,111.0,561.0
2012-01-01 00:06:50,390.0,461.0,720.0
2012-01-01 00:06:51,16.0,967.0,491.0
2012-01-01 00:06:52,198.0,406.0,568.0
2012-01-01 00:06:53,918.0,825.0,921.0
2012-01-01 00:06:54,313.0,842.0,207.0
2012-01-01 00:06:55,915.0,743.0,870.0
2012-01-01 00:06:56,530.0,180.0,417.0
2012-01-01 00:06:57,683.0,521.0,856.0
2012-01-01 00:06:58,987.0,379.0,5.0
2012-01-01 00:06:59,894.0,444.0,698.0
2012-01-01 00:07:00,234.0,806.0,369.0
2012-01-01 00:07:01,753.0,280.0,304.0
2012-01-01 00:07:02,979.0,872.0,612.0
2012-01-01 00:07:03,383.0,115.0,734.0
2012-01-01 00:07:04,962.0,421.0,176.0
2012-01-01 00:07:05,334.0,488.0,489.0
2012-01-01 00:07:06,969.0,389.0,116.0
2012-01-01 00:07:07,772.0,512.0,233.0
2012-01-01 00:07:08,991.0,784.0,388.0
2012-01-01 00:07:09,363.0,545.0,213.0
2012-01-01 00:07:10,231.0,136.0,573.0
2012-01-01 00:07:11,667.0,528.0,597.0
2012-01-01 00:07:12,77.0,538.0,211.0
2012-01-01 00:07:13,488.0,740.0,189.0
2012-01-01 00:07:14,338.0,780.0,436.0
2012-01-01 00:07:15,844.0,195.0,420.0
2012-01-01 00:07:16,651.0,992.0,81.0
2012-01-01 00:07:17,173.0,542.0,444.0
2012-01-01 00:07:18,698.0,595.0,604.0
2012-01-01 00:07:19,515.0,618.0,454.0
2012-01-01 00:07:20,944.0,484.0,811.0
2012-01-01 00:07:21,837.0,353.0,508.0
2012-01-01 00:07:22,148.0,984.0,961.0
2012-01-01 00:07:23,443.0,799.0,67.0
2012-01-01 00:07:24,565.0,489.0,2.0
2012-01-01 00:07:25,748.0,811.0,115.0
2012-01-01 00:07:26,296.0,625.0,270.0
2012-01-01 00:07:27,116.0,864.0,554.0
2012-01-01 00:07:28,646.0,899.0,96.0
2012-01-01 00:07:29,655.0,958.0,826.0
2012-01-01 00:07:30,812.0,774.0,344.0
2012-01-01 00:07:31,335.0,494.0,457.0
2012-01-01 00:07:32,737.0,120.0,789.0
2012-01-01 00:07:33,374.0,705.0,346.0
2012-01-01 00:07:34,112.0,308.0,91.0
2012-01-01 00:07:35,459.0,664.0,926.0
2012-01-01 00:07:36,431.0,32.0,407.0
2012-01-01 00:07:37,770.0,646.0,402.0
2012-01-01 00:07:38,543.0,198.0,48.0
2012-01-01 00:07:39,9.0,533.0,284.0
2012-01-01 00:07:40,492.0,870.0,850.0
2012-01-01 00:07:41,463.0,895.0,62.0
2012-01-01 00:07:42,343.0,601.0,682.0
2012-01-01 00:07:43,301.0,487.0,279.0
2012-01-01 00:07:44,904.0,663.0,488.0
2012-01-01 00:07:45,812.0,608.0,544.0
2012-01-01 00:07:46,641.0,238.0,392.0
2012-01-01 00:07:47,516.0,963.0,108.0
2012-01-01 00:07:48,485.0,313.0,704.0
2012-01-01 00:07:49,976.0,112.0,326.0
2012-01-01 00:07:50,173.0,90.0,330.0
2012-01-01 00:07:51,843.0,662.0,838.0
2012-01-01 00:07:52,402.0,946.0,93.0
2012-01-01 00:07:53,665.0,748.0,692.0
2012-01-01 00:07:54,831.0,35.0,33.0
2012-01-01 00:07:55,134.0,813.0,54.0
2012-01-01 00:07:56,615.0,382.0,493.0
2012-01-01 00:07:57,208.0,695.0,359.0
2012-01-01 00:07:58,293.0,197.0,451.0
2012-01-01 00:07:59,69.0,759.0,548.0
2012-01-01 00:08:00,92.0,814.0,189.0
2012-01-01 00:08:01,725.0,78.0,646.0
2012-01-01 00:08:02,494.0,212.0,904.0
2012-01-01 00:08:03,933.0,860.0,289.0
2012-01-01 00:08:04,859.0,74.0,959.0
2012-01-01 00:08:05,906.0,806.0,950.0
2012-01-01 00:08:06,964.0,382.0,106.0
2012-01-01 00:08:07,407.0,874.0,167.0
2012-01-01 00:08:08,500.0,924.0,943.0
2012-01-01 00:08:09,218.0,430.0,410.0
2012-01-01 00:08:10,312.0,432.0,183.0
2012-01-01 00:08:11,261.0,12.0,48.0
2012-01-01 00:08:12,162.0,331.0,868.0
2012-01-01 00:08:13,420.0,677.0,932.0
2012-01-01 00:08:14,680.0,154.0,42.0
2012-01-01 00:08:15,405.0,90.0,980.0
2012-01-01 00:08:16,376.0,909.0,819.0
2012-01-01 00:08:17,282.0,440.0,86.0
2012-01-01 00:08:18,695.0,842.0,807.0
2012-01-01 00:08:19,797.0,156.0,16.0
2012-01-01 00:08:20,520.0,807.0,215.0
2012-01-01 00:08:21,625.0,218.0,39.0
2012-01-01 00:08:22,133.0,72.0,916.0
2012-01-01 00:08:23,689.0,850.0,644.0
2012-01-01 00:08:24,168.0,730.0,545.0
2012-01-01 00:08:25,718.0,960.0,646.0
2012-01-01 00:08:26,552.0,977.0,182.0
2012-01-01 00:08:27,410.0,471.0,827.0
2012-01-01 00:08:28,790.0,927.0,428.0
2012-01-01 00:08:29,158.0,381.0,312.0
2012-01-01 00:08:30,817.0,254.0,231.0
2012-01-01 00:08:31,231.0,644.0,813.0
2012-01-01 00:08:32,909.0,401.0,936.0
2012-01-01 00:08:33,309.0,80.0,888.0
2012-01-01 00:08:34,331.0,261.0,358.0
2012-01-01 00:08:35,925.0,699.0,182.0
2012-01-01 00:08:36,802.0,221.0,912.0
2012-01-01 00:08:37,501.0,172.0,639.0
2012-01-01 00:08:38,874.0,858.0,658.0
2012-01-01 00:08:39,395.0,212.0,748.0
2012-01-01 00:08:40,148.0,518.0,221.0
2012-01-01 00:08:41,181.0,862.0,754.0
2012-01-01 00:08:42,120.0,445.0,175.0
2012-01-01 00:08:43,689.0,795.0,40.0
2012-01-01 00:08:44,514.0,234.0,519.0
2012-01-01 00:08:45,527.0,121.0,342.0
2012-01-01 00:08:46,144.0,540.0,229.0
2012-01-01 00:08:47,347.0,73.0,4.0
2012-01-01 00:08:48,566.0,413.0,358.0
2012-01-01 00:08:49,306.0,873.0,676.0
2012-01-01 00:08:50,744.0,906.0,743.0
2012-01-01 00:08:51,805.0,422.0,537.0
2012-01-01 00:08:52,125.0,608.0,827.0
2012-01-01 00:08:53,479.0,82.0,932.0
2012-01-01 00:08:54,713.0,14.0,889.0
2012-01-01 00:08:55,614.0,41.0,146.0
2012-01-01 00:08:56,465.0,458.0,959.0
2012-01-01 00:08:57,108.0,994.0,5.0
2012-01-01 00:08:58,218.0,722.0,319.0
2012-01-01 00:08:59,911.0,423.0,738.0
2012-01-01 00:09:00,89.0,667.0,378.0
2012-01-01 00:09:01,162.0,415.0,329.0
2012-01-01 00:09:02,185.0,534.0,754.0
2012-01-01 00:09:03,791.0,437.0,571.0
2012-01-01 00:09:04,923.0,791.0,80.0
2012-01-01 00:09:05,995.0,757.0,888.0
2012-01-01 00:09:06,839.0,482.0,329.0
2012-01-01 00:09:07,909.0,764.0,160.0
2012-01-01 00:09:08,816.0,952.0,105.0
2012-01-01 00:09:09,777.0,924.0,276.0
2012-01-01 00:09:10,870.0,58.0,156.0
2012-01-01 00:09:11,251.0,671.0,485.0
2012-01-01 00:09:12,805.0,227.0,136.0
2012-01-01 00:09:13,673.0,173.0,220.0
2012-01-01 00:09:14,38.0,718.0,214.0
2012-01-01 00:09:15,83.0,673.0,268.0
2012-01-01 00:09:16,646.0,194.0,683.0
2012-01-01 00:09:17,23.0,388.0,817.0
